model,prompt_index,method,n_tokens,is_correct,spearman,kendall_tau_b,top10_jaccard
LLaMA-3.2 1B,43,Fisher Scope (k=4),78,True,0.7806750211813501,0.5964035964035964,0.6
LLaMA-3.2 1B,43,Integrated Gradients,78,True,0.25896887922204376,0.17815517815517817,0.14285714285714285
LLaMA-3.2 1B,43,Random,78,True,0.016274864376130196,0.006993006993006993,0.0
LLaMA-3.2 1B,44,Temperature Scope,79,False,0.6098344693281402,0.4423888347938981,0.3333333333333333
LLaMA-3.2 1B,44,Semantic Scope,79,False,0.2777263875365142,0.1937682570593963,0.23076923076923078
LLaMA-3.2 1B,44,Input × Gradient,79,False,0.29118792599805265,0.20999675430055179,0.23076923076923078
LLaMA-3.2 1B,44,Fisher Scope (k=4),79,False,0.5876582278481013,0.4209672184355729,0.45454545454545453
LLaMA-3.2 1B,44,Integrated Gradients,79,False,0.07916260954235639,0.04901006166828952,0.23076923076923078
LLaMA-3.2 1B,44,Random,79,False,-0.029333008763388513,-0.02044790652385589,0.06666666666666667
LLaMA-3.2 1B,45,Temperature Scope,90,True,0.5279581841379594,0.36978776529338325,0.2857142857142857
LLaMA-3.2 1B,45,Semantic Scope,90,True,0.6049553442811869,0.4416978776529338,0.38461538461538464
LLaMA-3.2 1B,45,Input × Gradient,90,True,0.6888834012429517,0.5151061173533084,0.38461538461538464
LLaMA-3.2 1B,45,Fisher Scope (k=4),90,True,0.6853274066757212,0.5116104868913858,0.5
LLaMA-3.2 1B,45,Integrated Gradients,90,True,0.2502942750133761,0.15955056179775282,0.38461538461538464
LLaMA-3.2 1B,45,Random,90,True,-0.21603490142815987,-0.15655430711610485,0.0
LLaMA-3.2 1B,46,Temperature Scope,79,True,0.5437195715676728,0.4079844206426485,0.7777777777777778
LLaMA-3.2 1B,46,Semantic Scope,79,True,0.563315481986368,0.42616033755274263,0.7777777777777778
LLaMA-3.2 1B,46,Input × Gradient,79,True,0.5372444011684518,0.3950016228497242,0.7777777777777778
LLaMA-3.2 1B,46,Fisher Scope (k=4),79,True,0.5404089581304771,0.409282700421941,0.7777777777777778
LLaMA-3.2 1B,46,Integrated Gradients,79,True,0.4161635832521909,0.30412203829925355,0.6
LLaMA-3.2 1B,46,Random,79,True,-0.027166504381694257,-0.018500486854917234,0.0
LLaMA-3.2 1B,47,Temperature Scope,84,False,0.3830717829300395,0.26907630522088355,0.38461538461538464
LLaMA-3.2 1B,47,Semantic Scope,84,False,0.34391009415814516,0.23178427997705106,0.38461538461538464
LLaMA-3.2 1B,47,Input × Gradient,84,False,0.355249569707401,0.23637406769936892,0.2
LLaMA-3.2 1B,47,Fisher Scope (k=4),84,False,0.3608788093550674,0.24497991967871488,0.38461538461538464
LLaMA-3.2 1B,47,Integrated Gradients,84,False,0.2056697377746279,0.14285714285714288,0.38461538461538464
LLaMA-3.2 1B,47,Random,84,False,0.004981269616280246,0.002868617326448652,0.0
LLaMA-3.2 1B,48,Temperature Scope,71,True,0.5500670690811535,0.3891348088531188,0.3333333333333333
LLaMA-3.2 1B,48,Semantic Scope,71,True,0.577498323272971,0.41891348088531194,0.45454545454545453
LLaMA-3.2 1B,48,Input × Gradient,71,True,0.545741113346747,0.38350100603621734,0.23076923076923078
LLaMA-3.2 1B,48,Fisher Scope (k=4),71,True,0.6039235412474848,0.43661971830985924,0.45454545454545453
LLaMA-3.2 1B,48,Integrated Gradients,71,True,0.39543930248155595,0.2845070422535212,0.23076923076923078
LLaMA-3.2 1B,48,Random,71,True,-0.005063715627095908,-0.002816901408450705,0.06666666666666667
LLaMA-3.2 1B,49,Temperature Scope,67,False,0.5688402905259798,0.4029850746268658,0.2727272727272727
LLaMA-3.2 1B,49,Semantic Scope,67,False,0.5700375129699099,0.4066033469018544,0.2727272727272727
LLaMA-3.2 1B,49,Input × Gradient,67,False,0.546132971506106,0.39665309814563554,0.2727272727272727
LLaMA-3.2 1B,49,Fisher Scope (k=4),67,False,0.6755926251097455,0.5061058344640434,0.4
LLaMA-3.2 1B,49,Integrated Gradients,67,False,0.20264985234256527,0.1424694708276798,0.16666666666666666
LLaMA-3.2 1B,49,Random,67,False,0.04421741559581771,0.025780189959294438,0.16666666666666666
LLaMA-3.2 1B,50,Temperature Scope,62,False,0.7304021555740224,0.5494447382337388,0.4
LLaMA-3.2 1B,50,Semantic Scope,62,False,0.7664123290775856,0.574828133262824,0.4
LLaMA-3.2 1B,50,Input × Gradient,62,False,0.7320137997028531,0.545214172395558,0.4
LLaMA-3.2 1B,50,Fisher Scope (k=4),62,False,0.7417843922338899,0.5494447382337388,0.4
LLaMA-3.2 1B,50,Integrated Gradients,62,False,0.3052302888368462,0.20888418826017982,0.4
LLaMA-3.2 1B,50,Random,62,False,0.08639923446903881,0.0586991010047594,0.16666666666666666
LLaMA-3.2 1B,51,Temperature Scope,105,True,0.5612170848019905,0.39523809523809517,0.4666666666666667
LLaMA-3.2 1B,51,Semantic Scope,105,True,0.6252436243002281,0.449084249084249,0.375
LLaMA-3.2 1B,51,Input × Gradient,105,True,0.5819095998341283,0.41172161172161165,0.29411764705882354
LLaMA-3.2 1B,51,Fisher Scope (k=4),105,True,0.5734086668048931,0.404029304029304,0.29411764705882354
LLaMA-3.2 1B,51,Integrated Gradients,105,True,0.18887621812150115,0.14761904761904762,0.375
LLaMA-3.2 1B,51,Random,105,True,-0.21260626166286542,-0.13809523809523808,0.0
LLaMA-3.2 1B,52,Temperature Scope,87,True,0.582652912444412,0.42475273990911516,0.6363636363636364
LLaMA-3.2 1B,52,Semantic Scope,87,True,0.5932055114092002,0.41780272654370487,0.38461538461538464
LLaMA-3.2 1B,52,Input × Gradient,87,True,0.5883210614565866,0.4236835070836675,0.38461538461538464
LLaMA-3.2 1B,52,Fisher Scope (k=4),87,True,0.6091346504337682,0.4290296712109061,0.5
LLaMA-3.2 1B,52,Integrated Gradients,87,True,0.3249617263249982,0.23442929697941725,0.5
LLaMA-3.2 1B,52,Random,87,True,0.05247138587154625,0.04196738839882384,0.058823529411764705
LLaMA-3.2 1B,53,Temperature Scope,69,True,0.5533796127146511,0.41005967604433075,0.5555555555555556
LLaMA-3.2 1B,53,Semantic Scope,69,True,0.511764705882353,0.36658141517476556,0.4
LLaMA-3.2 1B,53,Input × Gradient,69,True,0.4910120569967118,0.34526854219948844,0.4
LLaMA-3.2 1B,53,Fisher Scope (k=4),69,True,0.5435513335769091,0.39386189258312015,0.4
LLaMA-3.2 1B,53,Integrated Gradients,69,True,0.228425283156741,0.15430520034100598,0.16666666666666666
LLaMA-3.2 1B,53,Random,69,True,0.07468030690537086,0.04859335038363171,0.07692307692307693
LLaMA-3.2 1B,54,Temperature Scope,83,True,0.6310818185634524,0.45988833382309724,0.2857142857142857
LLaMA-3.2 1B,54,Semantic Scope,83,True,0.5654464548087822,0.3923009109609168,0.38461538461538464
LLaMA-3.2 1B,54,Input × Gradient,83,True,0.6425213047311196,0.4716426682339112,0.38461538461538464
LLaMA-3.2 1B,54,Fisher Scope (k=4),83,True,0.6712144746232316,0.49338818689391706,0.2857142857142857
LLaMA-3.2 1B,54,Integrated Gradients,83,True,0.32414676126107217,0.2200999118424919,0.2857142857142857
LLaMA-3.2 1B,54,Random,83,True,0.07394735737374586,0.0437848956802821,0.125
LLaMA-3.2 1B,55,Temperature Scope,78,True,0.5781939579407934,0.4039294039294039,0.3333333333333333
LLaMA-3.2 1B,55,Semantic Scope,78,True,0.5549766689007195,0.38461538461538464,0.3333333333333333
LLaMA-3.2 1B,55,Input × Gradient,78,True,0.5564435564435564,0.385947385947386,0.23076923076923078
LLaMA-3.2 1B,55,Fisher Scope (k=4),78,True,0.5841626727702676,0.41591741591741593,0.3333333333333333
LLaMA-3.2 1B,55,Integrated Gradients,78,True,0.2609162988909824,0.19214119214119216,0.23076923076923078
LLaMA-3.2 1B,55,Random,78,True,0.09480393024696823,0.0656010656010656,0.0
LLaMA-3.2 1B,56,Temperature Scope,85,False,0.7128395544264218,0.5148459383753501,0.2857142857142857
LLaMA-3.2 1B,56,Semantic Scope,85,False,0.7483290990814931,0.542296918767507,0.38461538461538464
LLaMA-3.2 1B,56,Input × Gradient,85,False,0.7462380300957592,0.5478991596638655,0.38461538461538464
LLaMA-3.2 1B,56,Fisher Scope (k=4),85,False,0.7761969904240766,0.5759103641456582,0.5
LLaMA-3.2 1B,56,Integrated Gradients,85,False,0.40599960914598393,0.2801120448179272,0.2
LLaMA-3.2 1B,56,Random,85,False,0.0159859292554231,0.0196078431372549,0.058823529411764705
LLaMA-3.2 1B,57,Temperature Scope,82,True,0.6165039562042206,0.4405299608551641,0.2857142857142857
LLaMA-3.2 1B,57,Semantic Scope,82,True,0.5852461335858339,0.4206564287865101,0.2
LLaMA-3.2 1B,57,Input × Gradient,82,True,0.5602355220339352,0.3965672990063234,0.2
LLaMA-3.2 1B,57,Fisher Scope (k=4),82,True,0.5571881020015019,0.3893405600722674,0.2
LLaMA-3.2 1B,57,Integrated Gradients,82,True,0.4910808545836462,0.3435712134899127,0.2857142857142857
LLaMA-3.2 1B,57,Random,82,True,-0.17023105974031627,-0.11231556760012044,0.058823529411764705
LLaMA-3.2 1B,58,Temperature Scope,76,True,0.5615857826384142,0.40280701754385967,0.6
LLaMA-3.2 1B,58,Semantic Scope,76,True,0.6617908407382092,0.47298245614035095,0.45454545454545453
LLaMA-3.2 1B,58,Input × Gradient,76,True,0.6278879015721122,0.45473684210526316,0.45454545454545453
LLaMA-3.2 1B,58,Fisher Scope (k=4),76,True,0.6612166780587834,0.4778947368421053,0.6
LLaMA-3.2 1B,58,Integrated Gradients,76,True,0.3468215994531784,0.248421052631579,0.3333333333333333
LLaMA-3.2 1B,58,Random,76,True,-0.049733424470266574,-0.028771929824561407,0.0
LLaMA-3.2 1B,59,Temperature Scope,80,True,0.5097515236755743,0.36772151898734173,0.45454545454545453
LLaMA-3.2 1B,59,Semantic Scope,80,True,0.5829113924050634,0.4291139240506329,0.45454545454545453
LLaMA-3.2 1B,59,Input × Gradient,80,True,0.4973745897796532,0.35632911392405064,0.45454545454545453
LLaMA-3.2 1B,59,Fisher Scope (k=4),80,True,0.53300515705579,0.3867088607594937,0.6
LLaMA-3.2 1B,59,Integrated Gradients,80,True,0.20914205344585096,0.14556962025316453,0.45454545454545453
LLaMA-3.2 1B,59,Random,80,True,-0.06706516643225505,-0.039240506329113925,0.06666666666666667
LLaMA-3.2 1B,60,Temperature Scope,91,False,0.48751393534002235,0.34896214896214894,0.3333333333333333
LLaMA-3.2 1B,60,Semantic Scope,91,False,0.4962892180283485,0.3636141636141636,0.3333333333333333
LLaMA-3.2 1B,60,Input × Gradient,91,False,0.4774486383182036,0.3474969474969475,0.25
LLaMA-3.2 1B,60,Fisher Scope (k=4),91,False,0.6168338907469343,0.4554334554334554,0.42857142857142855
LLaMA-3.2 1B,60,Integrated Gradients,91,False,0.26440516005733394,0.1824175824175824,0.3333333333333333
LLaMA-3.2 1B,60,Random,91,False,0.06094919573180443,0.045177045177045176,0.1111111111111111
LLaMA-3.2 1B,61,Temperature Scope,75,True,0.6247226173541963,0.44792792792792796,0.23076923076923078
LLaMA-3.2 1B,61,Semantic Scope,75,True,0.6144807965860597,0.44576576576576576,0.3333333333333333
LLaMA-3.2 1B,61,Input × Gradient,75,True,0.596130867709815,0.4255855855855857,0.3333333333333333
LLaMA-3.2 1B,61,Fisher Scope (k=4),75,True,0.6489900426742531,0.4731531531531532,0.3333333333333333
LLaMA-3.2 1B,61,Integrated Gradients,75,True,-0.02708392603129445,-0.00900900900900901,0.23076923076923078
LLaMA-3.2 1B,61,Random,75,True,-0.09345661450924608,-0.06522522522522524,0.0
LLaMA-3.2 1B,62,Temperature Scope,73,True,0.7283722078242627,0.5570776255707762,0.45454545454545453
LLaMA-3.2 1B,62,Semantic Scope,73,True,0.7345119091694435,0.5639269406392694,0.45454545454545453
LLaMA-3.2 1B,62,Input × Gradient,73,True,0.7221090953967667,0.5426179604261796,0.45454545454545453
LLaMA-3.2 1B,62,Fisher Scope (k=4),73,True,0.7444156485252377,0.5768645357686454,0.45454545454545453
LLaMA-3.2 1B,62,Integrated Gradients,73,True,0.3674564975934839,0.2625570776255708,0.3333333333333333
LLaMA-3.2 1B,62,Random,73,True,-0.08728248796741948,-0.05631659056316591,0.06666666666666667
LLaMA-3.2 1B,63,Temperature Scope,66,True,0.8623943220958147,0.694172494172494,0.75
LLaMA-3.2 1B,63,Semantic Scope,66,True,0.826072435027659,0.6438228438228438,0.4
LLaMA-3.2 1B,63,Input × Gradient,66,True,0.8071600041749297,0.6214452214452214,0.4
LLaMA-3.2 1B,63,Fisher Scope (k=4),66,True,0.8443586264481788,0.6634032634032634,0.4
LLaMA-3.2 1B,63,Integrated Gradients,66,True,0.6556518108756916,0.46759906759906755,0.4
LLaMA-3.2 1B,63,Random,66,True,-0.11458094144661311,-0.07878787878787878,0.07692307692307693
LLaMA-3.2 1B,64,Temperature Scope,88,True,0.29417773237997963,0.19958202716823406,0.2857142857142857
LLaMA-3.2 1B,64,Semantic Scope,88,True,0.2546405551054912,0.17920585161964472,0.2857142857142857
LLaMA-3.2 1B,64,Input × Gradient,88,True,0.23790990102497278,0.16196447230929992,0.38461538461538464
LLaMA-3.2 1B,64,Fisher Scope (k=4),88,True,0.23225670106723964,0.1614420062695925,0.38461538461538464
LLaMA-3.2 1B,64,Integrated Gradients,88,True,0.3219153957239971,0.22048066875653083,0.2
LLaMA-3.2 1B,64,Random,88,True,-0.09631573385932163,-0.05956112852664577,0.0
LLaMA-3.2 1B,65,Temperature Scope,78,True,0.23860949177404875,0.1694971694971695,0.3333333333333333
LLaMA-3.2 1B,65,Semantic Scope,78,True,0.21298954210346613,0.14751914751914752,0.23076923076923078
LLaMA-3.2 1B,65,Input × Gradient,78,True,0.18901351812744216,0.1262071262071262,0.23076923076923078
LLaMA-3.2 1B,65,Fisher Scope (k=4),78,True,0.23243844762832103,0.16217116217116218,0.23076923076923078
LLaMA-3.2 1B,65,Integrated Gradients,78,True,0.1007979362409742,0.06227106227106227,0.06666666666666667
LLaMA-3.2 1B,65,Random,78,True,0.06415103883458313,0.04895104895104895,0.0
LLaMA-3.2 1B,66,Temperature Scope,75,True,0.6930014224751067,0.5070270270270271,0.45454545454545453
LLaMA-3.2 1B,66,Semantic Scope,75,True,0.6988620199146515,0.5163963963963965,0.3333333333333333
LLaMA-3.2 1B,66,Input × Gradient,75,True,0.6942532005689901,0.5048648648648649,0.3333333333333333
LLaMA-3.2 1B,66,Fisher Scope (k=4),75,True,0.6941394025604553,0.5135135135135135,0.45454545454545453
LLaMA-3.2 1B,66,Integrated Gradients,75,True,0.24736842105263154,0.17117117117117117,0.23076923076923078
LLaMA-3.2 1B,66,Random,75,True,0.22213371266002843,0.14522522522522524,0.06666666666666667
LLaMA-3.2 1B,67,Temperature Scope,79,True,0.5949367088607594,0.4326517364492048,0.45454545454545453
LLaMA-3.2 1B,67,Semantic Scope,79,True,0.5786270691333982,0.42356377799415773,0.23076923076923078
LLaMA-3.2 1B,67,Input × Gradient,79,True,0.5912122687439143,0.4216163583252191,0.14285714285714285
LLaMA-3.2 1B,67,Fisher Scope (k=4),79,True,0.5886806231742941,0.4294060370009737,0.3333333333333333
LLaMA-3.2 1B,67,Integrated Gradients,79,True,0.5001947419668938,0.3735800064913989,0.06666666666666667
LLaMA-3.2 1B,67,Random,79,True,-0.0817429406037001,-0.06394027913015254,0.06666666666666667
LLaMA-3.2 1B,68,Temperature Scope,78,True,0.6906131842840703,0.5191475191475192,0.3333333333333333
LLaMA-3.2 1B,68,Semantic Scope,78,True,0.6808507947748452,0.5064935064935064,0.45454545454545453
LLaMA-3.2 1B,68,Input × Gradient,78,True,0.6384880941842966,0.4685314685314685,0.3333333333333333
LLaMA-3.2 1B,68,Fisher Scope (k=4),78,True,0.6611236864401421,0.4905094905094905,0.3333333333333333
LLaMA-3.2 1B,68,Integrated Gradients,78,True,0.509604319730902,0.3706293706293706,0.6
LLaMA-3.2 1B,68,Random,78,True,0.05292176178252127,0.0342990342990343,0.06666666666666667
LLaMA-3.2 1B,69,Temperature Scope,75,False,0.4436984352773827,0.32180180180180185,0.3333333333333333
LLaMA-3.2 1B,69,Semantic Scope,75,False,0.5031863442389758,0.34846846846846846,0.3333333333333333
LLaMA-3.2 1B,69,Input × Gradient,75,False,0.4951066856330014,0.34990990990990994,0.23076923076923078
LLaMA-3.2 1B,69,Fisher Scope (k=4),75,False,0.5159317211948791,0.36216216216216224,0.3333333333333333
LLaMA-3.2 1B,69,Integrated Gradients,75,False,0.36640113798008533,0.24036036036036038,0.23076923076923078
LLaMA-3.2 1B,69,Random,75,False,0.02933143669985775,0.011171171171171172,0.0
LLaMA-3.2 1B,70,Temperature Scope,61,True,0.6184558434690639,0.45355191256830596,0.2727272727272727
LLaMA-3.2 1B,70,Semantic Scope,61,True,0.8080380750925436,0.6120218579234973,0.2727272727272727
LLaMA-3.2 1B,70,Input × Gradient,61,True,0.6847170809095715,0.5092896174863387,0.4
LLaMA-3.2 1B,70,Fisher Scope (k=4),61,True,0.7797990481226863,0.5901639344262295,0.2727272727272727
LLaMA-3.2 1B,70,Integrated Gradients,61,True,0.11766261237440508,0.07978142076502731,0.16666666666666666
LLaMA-3.2 1B,70,Random,61,True,0.12876784769962982,0.09180327868852459,0.16666666666666666
LLaMA-3.2 1B,71,Temperature Scope,70,True,0.6606071209867903,0.48571428571428577,0.5555555555555556
LLaMA-3.2 1B,71,Semantic Scope,70,True,0.630793456390517,0.45672877846790894,0.5555555555555556
LLaMA-3.2 1B,71,Input × Gradient,70,True,0.5743854430933426,0.412008281573499,0.5555555555555556
LLaMA-3.2 1B,71,Fisher Scope (k=4),70,True,0.6290788207505905,0.44430641821946176,0.5555555555555556
LLaMA-3.2 1B,71,Integrated Gradients,70,True,0.2667658122648937,0.16770186335403728,0.5555555555555556
LLaMA-3.2 1B,71,Random,70,True,0.0736068585425597,0.058385093167701865,0.07692307692307693
LLaMA-3.2 1B,72,Temperature Scope,81,True,0.6443766937669376,0.48333333333333334,0.38461538461538464
LLaMA-3.2 1B,72,Semantic Scope,81,True,0.6327687443541101,0.47716049382716047,0.2857142857142857
LLaMA-3.2 1B,72,Input × Gradient,81,True,0.6321815718157181,0.4586419753086419,0.2
LLaMA-3.2 1B,72,Fisher Scope (k=4),81,True,0.6829945799457995,0.5203703703703704,0.2857142857142857
LLaMA-3.2 1B,72,Integrated Gradients,81,True,0.4264679313459801,0.291358024691358,0.2857142857142857
LLaMA-3.2 1B,72,Random,81,True,-0.17536133694670278,-0.1191358024691358,0.058823529411764705
LLaMA-3.2 1B,73,Temperature Scope,65,True,0.6260052447552448,0.4528846153846154,0.16666666666666666
LLaMA-3.2 1B,73,Semantic Scope,65,True,0.6000874125874125,0.43365384615384617,0.2727272727272727
LLaMA-3.2 1B,73,Input × Gradient,65,True,0.5910402097902098,0.4259615384615385,0.16666666666666666
LLaMA-3.2 1B,73,Fisher Scope (k=4),65,True,0.6275786713286714,0.45384615384615384,0.2727272727272727
LLaMA-3.2 1B,73,Integrated Gradients,65,True,0.26223776223776224,0.1836538461538462,0.16666666666666666
LLaMA-3.2 1B,73,Random,65,True,0.246722027972028,0.16923076923076924,0.2727272727272727
LLaMA-3.2 1B,74,Temperature Scope,80,False,0.44256915142991093,0.3031645569620253,0.45454545454545453
LLaMA-3.2 1B,74,Semantic Scope,80,False,0.5508438818565401,0.3879746835443038,0.6
LLaMA-3.2 1B,74,Input × Gradient,80,False,0.5488748241912799,0.3829113924050633,0.3333333333333333
LLaMA-3.2 1B,74,Fisher Scope (k=4),80,False,0.5545710267229255,0.39683544303797463,0.6
LLaMA-3.2 1B,74,Integrated Gradients,80,False,0.369760900140647,0.25569620253164554,0.3333333333333333
LLaMA-3.2 1B,74,Random,80,False,-0.020745428973277073,-0.0120253164556962,0.06666666666666667
LLaMA-3.2 1B,75,Temperature Scope,87,False,0.7724538893344025,0.5910184442662388,0.6363636363636364
LLaMA-3.2 1B,75,Semantic Scope,87,False,0.7216774804986513,0.5455760491847099,0.5
LLaMA-3.2 1B,75,Input × Gradient,87,False,0.7195633155937886,0.5461106655974338,0.38461538461538464
LLaMA-3.2 1B,75,Fisher Scope (k=4),87,False,0.7472843916308229,0.5557337610264634,0.5
LLaMA-3.2 1B,75,Integrated Gradients,87,False,0.46507982795071806,0.3376102646351243,0.2857142857142857
LLaMA-3.2 1B,75,Random,87,False,0.11815630239848361,0.0863405506549051,0.125
LLaMA-3.2 1B,76,Temperature Scope,74,True,0.36758237689744533,0.26175490559052206,0.23076923076923078
LLaMA-3.2 1B,76,Semantic Scope,74,True,0.3909218807848944,0.2869307663828212,0.23076923076923078
LLaMA-3.2 1B,76,Input × Gradient,74,True,0.4080710847834135,0.28619029988893,0.14285714285714285
LLaMA-3.2 1B,76,Fisher Scope (k=4),74,True,0.4258126619770455,0.3039614957423177,0.14285714285714285
LLaMA-3.2 1B,76,Integrated Gradients,74,True,0.1521066271751203,0.09070714550166606,0.14285714285714285
LLaMA-3.2 1B,76,Random,74,True,0.14873009996297662,0.10107367641614218,0.06666666666666667
LLaMA-3.2 1B,77,Temperature Scope,76,True,0.6264114832535885,0.4666666666666667,0.6
LLaMA-3.2 1B,77,Semantic Scope,76,True,0.5750102529049897,0.41684210526315796,0.6
LLaMA-3.2 1B,77,Input × Gradient,76,True,0.5306083390293916,0.376140350877193,0.6
LLaMA-3.2 1B,77,Fisher Scope (k=4),76,True,0.5593711551606289,0.408421052631579,0.6
LLaMA-3.2 1B,77,Integrated Gradients,76,True,0.34561859193438144,0.23719298245614037,0.3333333333333333
LLaMA-3.2 1B,77,Random,76,True,0.15964456596035545,0.09473684210526317,0.06666666666666667
LLaMA-3.2 1B,78,Temperature Scope,98,True,0.16805335067485286,0.10961498001262361,0.17647058823529413
LLaMA-3.2 1B,78,Semantic Scope,98,True,0.1732430554227314,0.10793183252682516,0.17647058823529413
LLaMA-3.2 1B,78,Input × Gradient,98,True,0.2778914752405179,0.1866189774879024,0.25
LLaMA-3.2 1B,78,Fisher Scope (k=4),98,True,0.2469572646303132,0.16221333894382495,0.17647058823529413
