index,checkpoint,method,n_tokens,spearman,top10_jaccard,random_floor_spearman,random_floor_top10_jaccard
420,final_quarter,Fisher,67,0.8282384867108309,0.5555555555555556,-0.05460132492617129,0.044405594405594405
424,final_quarter,Semantic,126,0.8294413198350207,0.7333333333333333,0.012660517435320586,0.05427931488801054
424,final_quarter,Temperature,126,0.8226201724784402,0.625,0.006310911136107986,0.05458695652173913
424,final_quarter,Fisher,126,0.8731398575178104,0.3684210526315789,0.02427986501687289,0.05654347826086957
430,final_quarter,Semantic,88,0.6983551125356628,0.6363636363636364,0.003218449508647104,0.06404411764705883
430,final_quarter,Temperature,88,0.8643760346588708,0.6363636363636364,-0.01590028530168011,0.04737394957983194
430,final_quarter,Fisher,88,0.83362685358036,0.6363636363636364,-0.05303353175302032,0.049779411764705885
432,final_quarter,Semantic,80,0.8530942334739803,0.6,0.011319737458977967,0.06904761904761905
432,final_quarter,Temperature,80,0.9166666666666667,0.7777777777777778,-0.0042381622128457586,0.04582417582417582
432,final_quarter,Fisher,80,0.8336615096108768,0.7777777777777778,0.027151898734177216,0.05523809523809524
441,final_quarter,Semantic,53,0.9363005966779552,1.0,-0.014570230607966455,0.04636363636363637
441,final_quarter,Temperature,53,0.9231575552330269,0.7142857142857143,0.009679890340267701,0.03727272727272728
441,final_quarter,Fisher,53,0.93807450411224,0.7142857142857143,-0.02780196742460893,0.07181818181818181
442,final_quarter,Semantic,104,0.8938440200576123,0.5714285714285714,-0.022580283793876024,0.04558897243107769
442,final_quarter,Temperature,104,0.9166862263949643,0.5714285714285714,-0.027612290621999363,0.03380952380952381
442,final_quarter,Fisher,104,0.9178384722074043,0.5714285714285714,0.006089299050464102,0.047456140350877196
443,final_quarter,Semantic,77,0.9083285135916714,0.7777777777777778,0.01777564540722435,0.031538461538461536
443,final_quarter,Temperature,77,0.5792365529207634,0.23076923076923078,-0.0042799305957200665,0.05095238095238095
443,final_quarter,Fisher,77,0.7594247857405751,0.7777777777777778,-0.01798727588201272,0.07666666666666666
444,final_quarter,Semantic,70,0.7281427696614469,0.5555555555555556,-0.050366547108739404,0.04889277389277389
444,final_quarter,Temperature,70,0.8936575977604759,0.75,-0.015960108476948648,0.04632867132867132
444,final_quarter,Fisher,70,0.82101303473012,0.75,-0.01617181348963346,0.03141025641025641
445,final_quarter,Semantic,112,0.7464721358526669,0.4117647058823529,-0.0005757337615744698,0.061773009599096554
445,final_quarter,Temperature,112,0.8491731301465815,0.2631578947368421,0.06247437386817918,0.06586674195369847
445,final_quarter,Fisher,112,0.8194553592783681,0.3333333333333333,-0.04349181672190522,0.05287972896668548
447,final_quarter,Semantic,133,0.8650748309035818,0.47368421052631576,-0.019631507534099833,0.0682136752136752
447,final_quarter,Temperature,133,0.8908346170718519,0.47368421052631576,0.015386753858866975,0.0599173789173789
447,final_quarter,Fisher,133,0.798828822395201,0.4,-0.0029470725660827785,0.058866096866096854
451,final_quarter,Semantic,58,0.9107939339875112,0.3333333333333333,-0.05527084807284136,0.013636363636363636
451,final_quarter,Temperature,58,0.6381925005383126,0.2,-0.045199790827155556,0.0709090909090909
451,final_quarter,Fisher,58,0.7958719123934911,0.3333333333333333,-0.016220123658063926,0.04727272727272727
461,final_quarter,Semantic,56,0.857758031442242,0.7142857142857143,-0.05908065618591936,0.07272727272727272
461,final_quarter,Temperature,56,0.8047163362952836,1.0,0.02248803827751196,0.05181818181818182
461,final_quarter,Fisher,56,0.707587149692413,0.7142857142857143,-0.020386192754613806,0.03181818181818182
467,final_quarter,Semantic,56,0.6927546138072455,0.3333333333333333,-0.005898838004101162,0.07393939393939394
467,final_quarter,Temperature,56,0.8681476418318523,0.5,0.01988721804511278,0.0709090909090909
467,final_quarter,Fisher,56,0.8259740259740259,0.5,0.02656527682843472,0.08757575757575756
469,final_quarter,Semantic,54,0.9277301315037163,0.7142857142857143,-0.01880693729750333,0.048484848484848485
469,final_quarter,Temperature,54,0.8091862016390317,0.7142857142857143,-0.005744234800838579,0.05090909090909092
469,final_quarter,Fisher,54,0.8211549456832474,0.3333333333333333,-0.02894606441776253,0.07181818181818181
474,final_quarter,Semantic,47,0.866558741905643,0.6666666666666666,0.025566604995374654,0.06666666666666668
474,final_quarter,Temperature,47,0.7321924144310824,1.0,0.013991674375578167,0.07976190476190476
