index,checkpoint,method,n_tokens,spearman,top10_jaccard,random_floor_spearman,random_floor_top10_jaccard
384,final_quarter,Fisher,70,0.38483072347126235,0.16666666666666666,-0.03064298836497244,0.05128205128205128
385,final_quarter,Semantic,76,0.5403417634996582,0.23076923076923078,-0.022961038961038953,0.08212454212454211
385,final_quarter,Temperature,76,0.8486397812713602,0.23076923076923078,0.050775119617224876,0.06725274725274724
385,final_quarter,Fisher,76,0.4520027341079973,0.06666666666666667,-0.01198496240601504,0.06069597069597069
389,final_quarter,Semantic,70,0.7269180299186423,0.4,-0.027217216341527427,0.06555944055944055
389,final_quarter,Temperature,70,0.7800717347563643,0.2727272727272727,-0.02075933864053888,0.03076923076923077
389,final_quarter,Fisher,70,0.5714460677106115,0.2727272727272727,0.03310471524800981,0.06637529137529137
394,final_quarter,Semantic,63,0.6642665130568357,0.4,0.004089861751152081,0.05576923076923077
394,final_quarter,Temperature,63,0.5523233486943164,0.4,-0.06253600230414748,0.05722610722610723
394,final_quarter,Fisher,63,0.6672427035330262,0.4,0.017780337941628265,0.04743589743589744
397,final_quarter,Semantic,76,0.7013807245386192,0.14285714285714285,-0.002911825017088177,0.04714285714285714
397,final_quarter,Temperature,76,0.6374572795625427,0.23076923076923078,-0.006870813397129182,0.0557142857142857
397,final_quarter,Fisher,76,0.6148462064251539,0.14285714285714285,0.01172795625427204,0.07545787545787545
408,final_quarter,Semantic,79,0.9149221032132425,0.7777777777777778,-0.0019668938656280457,0.06904761904761905
408,final_quarter,Temperature,79,0.8508763388510224,0.45454545454545453,0.020933544303797468,0.06355311355311355
408,final_quarter,Fisher,79,0.8582765335929894,0.3333333333333333,0.023988558909444985,0.06666666666666667
410,final_quarter,Semantic,82,0.7113222537847869,0.2,-0.03507253948041489,0.038970588235294125
410,final_quarter,Temperature,82,0.7818482602496708,0.2,-0.01107519508930029,0.05191176470588236
410,final_quarter,Fisher,82,0.7449091759993905,0.2,-0.004587455513109349,0.07595588235294118
411,final_quarter,Semantic,72,0.6572769953051644,0.45454545454545453,-0.04739050742813044,0.08556776556776557
411,final_quarter,Temperature,72,0.5883658113061935,0.45454545454545453,0.002025853752652902,0.08820512820512819
411,final_quarter,Fisher,72,0.5542157051900445,0.23076923076923078,0.003030741526786289,0.06296703296703296
412,final_quarter,Semantic,69,0.7509316770186336,0.4,0.022997807818779692,0.08094405594405595
412,final_quarter,Temperature,69,0.8666057727438803,0.75,0.04488125685056633,0.0726107226107226
412,final_quarter,Fisher,69,0.7661673364998174,0.2727272727272727,0.037429667519181586,0.04889277389277389
413,final_quarter,Semantic,68,0.7932205977783714,0.4,-0.009390388212390726,0.05128205128205128
413,final_quarter,Temperature,68,0.7897850898957894,0.4,0.008688017711951749,0.047435897435897434
413,final_quarter,Fisher,68,0.648394854372638,0.2727272727272727,0.033007596289651484,0.11043123543123542
416,final_quarter,Semantic,69,0.6930215564486665,0.5555555555555556,-0.02661856046766533,0.06555944055944055
416,final_quarter,Temperature,69,0.7847643405188164,0.2727272727272727,0.014671172816952871,0.044871794871794865
416,final_quarter,Fisher,69,0.5797223237120936,0.07692307692307693,-0.026892583120204604,0.059615384615384605
418,final_quarter,Semantic,78,0.7287522603978298,0.6,0.052256604155338324,0.07238095238095238
418,final_quarter,Temperature,78,0.4515358059661857,0.45454545454545453,0.01987253253076038,0.05523809523809523
418,final_quarter,Fisher,78,0.6589233551258867,0.6,-0.019314862352837033,0.048095238095238094
428,final_quarter,Semantic,64,0.7070054945054944,0.4,-0.008553113553113553,0.05273892773892773
428,final_quarter,Temperature,64,0.7871336996336995,0.4,-0.02299450549450549,0.0662004662004662
428,final_quarter,Fisher,64,0.5629578754578755,0.2727272727272727,0.0333058608058608,0.07179487179487179
433,final_quarter,Semantic,93,0.7335054161320163,0.6666666666666666,0.01316433409925099,0.04327485380116959
433,final_quarter,Temperature,93,0.7408015278565245,0.5384615384615384,-0.031107695980424333,0.05039559683522532
433,final_quarter,Fisher,93,0.7676285398824265,0.8181818181818182,-0.0299670257527379,0.027192982456140345
435,final_quarter,Semantic,65,0.5147727272727273,0.07692307692307693,-0.0006118881118881106,0.058974358974358966
435,final_quarter,Temperature,65,0.7181818181818181,0.0,-0.004713723776223776,0.05961538461538461
