index,checkpoint,method,n_tokens,spearman,top10_jaccard,random_floor_spearman,random_floor_top10_jaccard
402,final_quarter,Semantic,92,0.7892205970747345,0.6666666666666666,0.006365303700507067,0.04654282765737874
402,final_quarter,Temperature,92,0.826086956521739,0.8181818181818182,0.03908882141701216,0.06384588923288612
402,final_quarter,Fisher,92,0.8582833716073548,1.0,0.002360402570781251,0.04064327485380117
410,final_quarter,Semantic,82,0.7574471327042588,0.2,-0.03646346905236121,0.04852941176470589
410,final_quarter,Temperature,82,0.5663085948128558,0.2857142857142857,-0.041919439274714046,0.05183823529411765
410,final_quarter,Fisher,82,0.7224671041891142,0.125,0.013734069067598307,0.06737394957983193
411,final_quarter,Semantic,72,0.7453533989324074,0.3333333333333333,-0.0049199305421570565,0.08937728937728938
411,final_quarter,Temperature,72,0.9235642163483183,0.45454545454545453,0.015263039423757157,0.08153846153846153
411,final_quarter,Fisher,72,0.8365168178017881,0.45454545454545453,-0.020256929706090426,0.062380952380952384
412,final_quarter,Semantic,69,0.521994884910486,0.16666666666666666,0.048491048593350385,0.0770979020979021
412,final_quarter,Temperature,69,0.604932407745707,0.2727272727272727,0.029198027036901726,0.06171328671328671
412,final_quarter,Fisher,69,0.5023383266350019,0.2727272727272727,0.04039824625502375,0.04807692307692308
413,final_quarter,Semantic,68,0.8820093903882124,0.16666666666666666,-0.01914150475245257,0.0673076923076923
413,final_quarter,Temperature,68,0.8633431308928502,0.75,0.006563728671221893,0.035256410256410256
413,final_quarter,Fisher,68,0.898919723632477,0.16666666666666666,0.03752719777073711,0.047435897435897434
420,final_quarter,Semantic,97,0.6509178413633493,0.42857142857142855,0.042250946770460755,0.04917440660474716
420,final_quarter,Temperature,97,0.8136571638964862,0.3333333333333333,-0.0002623343151693665,0.04975920192638459
420,final_quarter,Fisher,97,0.7649642331159267,0.3333333333333333,-0.01837129181569535,0.04946680426556588
426,final_quarter,Semantic,67,0.6636204006704447,0.4,-0.030497246388378967,0.05594405594405594
426,final_quarter,Temperature,67,0.686886423497486,0.4,0.029681139755766632,0.07628205128205127
426,final_quarter,Fisher,67,0.576183254848751,0.2727272727272727,-0.02617726873653125,0.056585081585081576
428,final_quarter,Semantic,65,0.8212412587412588,0.4,0.007677010489510488,0.07628205128205127
428,final_quarter,Temperature,65,0.9204982517482517,0.5555555555555556,0.0329020979020979,0.06346153846153846
428,final_quarter,Fisher,65,0.8583041958041957,0.4,-0.014700611888111887,0.05961538461538461
432,final_quarter,Semantic,87,0.8039658817525697,0.38461538461538464,-0.018343114383611574,0.05933823529411765
432,final_quarter,Temperature,87,0.7576000583217903,0.5,-0.014964095647736384,0.06029411764705883
432,final_quarter,Fisher,87,0.8041116862287672,0.2857142857142857,-0.02462637602974411,0.05227941176470589
433,final_quarter,Semantic,93,0.896496672734326,0.5384615384615384,0.012295962519769624,0.05348727210182318
433,final_quarter,Temperature,93,0.9144758437527974,0.5384615384615384,-0.026080988332189425,0.030168558651530786
433,final_quarter,Fisher,93,0.9129390349437496,0.5384615384615384,-0.02744770373907075,0.05765393876848984
434,final_quarter,Semantic,80,0.9159868729488984,0.7777777777777778,0.023783403656821373,0.07820512820512819
434,final_quarter,Temperature,80,0.9008438818565402,0.7777777777777778,-0.01183192686357243,0.052380952380952375
434,final_quarter,Fisher,80,0.8856540084388186,0.7777777777777778,0.0062482419127988745,0.04095238095238095
435,final_quarter,Semantic,65,0.7985576923076922,0.5555555555555556,0.0046940559440559445,0.058974358974358966
435,final_quarter,Temperature,65,0.7450611888111888,0.4,0.0054654720279720265,0.07564102564102564
435,final_quarter,Fisher,65,0.7796328671328672,0.5555555555555556,-0.01473557692307692,0.05448717948717948
436,final_quarter,Semantic,68,0.7987555827003091,0.4,0.046276291178379184,0.05064102564102564
436,final_quarter,Temperature,68,0.9322823224033285,0.4,-0.04365576211016528,0.04358974358974359
436,final_quarter,Fisher,68,0.9041875023857692,0.4,0.0026319807611558553,0.06043123543123543
437,final_quarter,Semantic,71,0.70617035546613,0.23076923076923078,-0.0250335345405768,0.07058608058608058
437,final_quarter,Temperature,71,0.6767605633802817,0.3333333333333333,-0.0006975184439973109,0.05142857142857142
437,final_quarter,Fisher,71,0.7441314553990609,0.23076923076923078,-0.010992622401073102,0.06545787545787544
439,final_quarter,Semantic,111,0.9225078975078974,0.7142857142857143,-0.005630923130923135,0.05914737436476566
439,final_quarter,Temperature,111,0.9222270972270972,0.7142857142857143,0.005685328185328186,0.07177300959909653
439,final_quarter,Fisher,111,0.9472534222534221,0.7142857142857143,0.0049315549315549325,0.06609260304912477
441,final_quarter,Semantic,108,0.7607914868482475,0.4666666666666667,0.018624901159412004,0.06402919062361788
441,final_quarter,Temperature,108,0.8912610630007526,0.2222222222222222,-0.00721274305257843,0.060588972431077706
441,final_quarter,Fisher,108,0.8808673202053977,0.29411764705882354,0.009984566578067395,0.056942355889724315
451,final_quarter,Semantic,77,0.9248383195751616,0.3333333333333333,0.003403175771596824,0.06296703296703296
451,final_quarter,Temperature,77,0.8747831116252168,0.3333333333333333,-0.0008399495241600451,0.052490842490842494
451,final_quarter,Fisher,77,0.8538303801461694,0.3333333333333333,0.0652544823597455,0.06783882783882783
461,final_quarter,Semantic,77,0.9072769335927229,0.7777777777777778,-0.027037436247962558,0.04963369963369964
461,final_quarter,Temperature,77,0.8651085756348913,0.6,-0.024589883800410117,0.05190476190476191
461,final_quarter,Fisher,77,0.8552500131447499,0.7777777777777778,0.0028156054471843916,0.07402930402930404
463,final_quarter,Semantic,72,0.8562608527879608,0.14285714285714285,-0.07397260273972603,0.052490842490842494
