index,checkpoint,method,n_tokens,spearman,top10_jaccard,random_floor_spearman,random_floor_top10_jaccard
211,final_quarter,Semantic,71,0.78859825620389,0.45454545454545453,0.0029795439302481557,0.07285714285714286
211,final_quarter,Temperature,71,0.7562374245472836,0.7777777777777778,0.050326961770623735,0.07296703296703297
211,final_quarter,Fisher,71,0.7977531857813547,0.6,-0.026277665995975856,0.04915750915750915
212,final_quarter,Semantic,187,0.8686573025666248,0.46153846153846156,-0.0004773195233044214,0.06249905367552426
212,final_quarter,Temperature,187,0.8973331767348481,0.5833333333333334,-0.019558447326019694,0.05822859528741882
212,final_quarter,Fisher,187,0.7898839825441627,0.46153846153846156,0.002023790735486808,0.0608000858000858
213,final_quarter,Semantic,135,0.8203492342210518,0.3333333333333333,0.018580138523070923,0.06021937321937321
213,final_quarter,Temperature,135,0.7877963125548728,0.47368421052631576,-0.0057194420056579836,0.06525356125356126
213,final_quarter,Fisher,135,0.8193639644912692,0.47368421052631576,-0.012074431762754854,0.04789743589743589
221,final_quarter,Semantic,87,0.8766311875774586,0.8,-0.0073412553765400635,0.05154411764705883
221,final_quarter,Temperature,87,0.8720930232558138,0.8,-0.06443555442152074,0.04272058823529412
221,final_quarter,Fisher,87,0.7867427280017496,0.5,-0.01612870890136327,0.04933823529411765
225,final_quarter,Semantic,58,0.8388753883539944,0.2,-0.008034698083607617,0.05636363636363636
225,final_quarter,Temperature,58,0.8746193361838261,0.3333333333333333,0.03182195699652404,0.055454545454545444
225,final_quarter,Fisher,58,0.7742778922759852,0.2,-0.023332000369128553,0.061818181818181814
231,final_quarter,Semantic,145,0.8950165328294756,0.42857142857142855,-0.022687372067390965,0.03758894362342638
231,final_quarter,Temperature,145,0.9013777357896394,0.5789473684210527,0.016485986458825375,0.050193676055745005
231,final_quarter,Fisher,145,0.9185010234608721,0.5789473684210527,-0.0022980632971185654,0.048332701780977635
233,final_quarter,Semantic,93,0.804616394616693,0.42857142857142855,0.00266554265763481,0.06642586859305126
233,final_quarter,Temperature,93,0.9110888961833428,0.5384615384615384,0.027057533347259112,0.06815875472996216
233,final_quarter,Fisher,93,0.857986929664886,0.6666666666666666,-0.0035003431708991056,0.04683522531819745
234,final_quarter,Semantic,73,0.885474515611502,0.45454545454545453,0.01720196223620881,0.06857142857142856
234,final_quarter,Temperature,73,0.8788411699370605,0.6,0.03012001727755153,0.0482051282051282
234,final_quarter,Fisher,73,0.5986980130815748,0.3333333333333333,-0.011139392817475011,0.0519047619047619
235,final_quarter,Semantic,67,0.9538670284938944,1.0,0.05462726474578977,0.08094405594405593
235,final_quarter,Temperature,67,0.8706600686407535,0.75,-0.012644664378641552,0.05256410256410256
235,final_quarter,Fisher,67,0.8827520153244476,0.5555555555555556,-0.0029511533242876494,0.06346153846153846
236,final_quarter,Semantic,73,0.8665000617055413,0.7777777777777778,-0.0014701345180797253,0.0663003663003663
236,final_quarter,Temperature,73,0.7634209552017772,0.45454545454545453,-0.024745464642724913,0.05523809523809523
236,final_quarter,Fisher,73,0.8324386029865483,0.6,-0.01577347895841047,0.06736263736263735
238,final_quarter,Semantic,65,0.7623251748251748,0.2727272727272727,-0.023323863636363632,0.06491841491841491
238,final_quarter,Temperature,65,0.8747377622377621,0.5555555555555556,0.008468094405594406,0.07628205128205129
238,final_quarter,Fisher,65,0.8018356643356643,0.2727272727272727,0.02913461538461538,0.0423076923076923
240,final_quarter,Semantic,55,0.7595959595959598,0.5,-0.021439393939393946,0.061818181818181814
240,final_quarter,Temperature,55,0.8186147186147187,0.5,0.01592352092352093,0.04272727272727273
240,final_quarter,Fisher,55,0.5635642135642138,0.2,-0.014448051948051942,0.07090909090909091
